,Region,Product,Year,Month,Price
30071,..MIMAROPA REGION,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2021,November,136.25
30072,..MIMAROPA REGION,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,November,105.0
30074,..MIMAROPA REGION,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,47.22
30079,..MIMAROPA REGION,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,November,79.38
30080,..MIMAROPA REGION,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,60.42
30082,..MIMAROPA REGION,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2021,November,239.79
30089,..MIMAROPA REGION,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2021,November,96.92
30091,..MIMAROPA REGION,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2021,November,49.59
30092,..MIMAROPA REGION,"CALAMANSI, LOOSE, 1 KG",2021,November,56.57
30094,..MIMAROPA REGION,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2021,November,86.67
30095,..MIMAROPA REGION,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,46.63
30096,..REGION V (BICOL REGION),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,112.5
30098,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,75.83
30099,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,57.39
30100,..REGION V (BICOL REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,39.6
30103,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2021,November,41.25
30104,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,148.95
30108,..REGION V (BICOL REGION),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,November,152.5
30110,..REGION V (BICOL REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,48.57
30111,..REGION V (BICOL REGION),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2021,November,49.18
30114,..REGION V (BICOL REGION),"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2021,November,37.31
30116,..REGION V (BICOL REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,49.38
30125,..REGION V (BICOL REGION),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2021,November,36.88
30128,..REGION V (BICOL REGION),"CALAMANSI, LOOSE, 1 KG",2021,November,88.4
30129,..REGION V (BICOL REGION),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2021,November,135.63
30131,..REGION V (BICOL REGION),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,30.0
30132,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,91.57
30134,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,85.09
30135,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,57.08
30136,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,41.35
30137,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2021,November,72.09
30138,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,November,146.17
30140,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,144.15
30142,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2021,November,85.0
30146,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,52.43
30151,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,November,57.5
30152,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,55.63
30153,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, GRAPES, 1 KG",2021,November,321.25
30154,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2021,November,245.0
30157,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2021,November,39.17
30160,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2021,November,118.61
30164,..REGION VI (WESTERN VISAYAS),"CALAMANSI, LOOSE, 1 KG",2021,November,63.29
30167,..REGION VI (WESTERN VISAYAS),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,55.67
30168,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,74.31
30170,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,49.33
30171,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,38.13
30172,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,33.43
30175,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2021,November,42.98
30176,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,117.6
30182,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,36.64
30188,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,49.39
30192,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, GUYABANO, 1 KG",2021,November,59.92
30200,..REGION VII (CENTRAL VISAYAS),"CALAMANSI, LOOSE, 1 KG",2021,November,87.53
30203,..REGION VII (CENTRAL VISAYAS),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,49.38
30204,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,98.75
30206,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,65.02
30207,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,36.57
30212,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,114.78
30216,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,November,123.13
30218,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,49.22
30223,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,November,62.5
30224,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,60.92
30229,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2021,November,51.25
30235,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2021,November,55.0
30236,..REGION VIII (EASTERN VISAYAS),"CALAMANSI, LOOSE, 1 KG",2021,November,83.13
30239,..REGION VIII (EASTERN VISAYAS),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,55.73
30240,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,70.83
30242,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,48.92
30243,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,28.29
30248,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,116.45
30249,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2021,November,35.83
30252,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,November,113.75
30254,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,36.27
30259,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,November,43.33
30260,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,50.0
30268,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2021,November,45.63
30272,..REGION IX (ZAMBOANGA PENINSULA),"CALAMANSI, LOOSE, 1 KG",2021,November,56.18
30275,..REGION IX (ZAMBOANGA PENINSULA),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,28.13
30276,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,67.99
30278,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,44.07
30279,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,30.13
30280,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,33.35
30282,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,November,108.75
30284,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,87.24
30288,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,November,108.33
30290,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,31.49
30292,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2021,November,30.48
30295,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,November,35.21
30296,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,34.82
30308,..REGION X (NORTHERN MINDANAO),"CALAMANSI, LOOSE, 1 KG",2021,November,50.2
30309,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2021,November,59.38
30310,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2021,November,30.0
30311,..REGION X (NORTHERN MINDANAO),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,28.57
30312,..REGION XI (DAVAO REGION),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,78.1
30313,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2021,November,23.59
30314,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,39.48
30315,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,29.93
30316,..REGION XI (DAVAO REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,24.17
30317,..REGION XI (DAVAO REGION),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2021,November,63.0
30318,..REGION XI (DAVAO REGION),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,November,91.38
30320,..REGION XI (DAVAO REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,95.21
30325,..REGION XI (DAVAO REGION),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2021,November,37.88
30326,..REGION XI (DAVAO REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,32.17
30332,..REGION XI (DAVAO REGION),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,41.47
30338,..REGION XI (DAVAO REGION),"FRESH FRUIT, LANZONES, 1 KG",2021,November,80.0
30344,..REGION XI (DAVAO REGION),"CALAMANSI, LOOSE, 1 KG",2021,November,59.91
30347,..REGION XI (DAVAO REGION),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,36.42
30348,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,63.22
30349,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2021,November,23.58
30350,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,46.91
30351,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,33.58
30352,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,38.13
30353,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2021,November,47.94
30354,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,November,100.63
30362,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,22.0
30364,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2021,November,22.94
30368,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,38.8
30370,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2021,November,346.25
30373,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2021,November,78.75
30374,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, LANZONES, 1 KG",2021,November,121.25
30375,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, RAMBUTAN, 1 KG",2021,November,76.25
30377,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2021,November,72.5
30380,..REGION XII (SOCCSKSARGEN),"CALAMANSI, LOOSE, 1 KG",2021,November,50.66
30381,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2021,November,84.63
30382,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2021,November,44.77
30383,..REGION XII (SOCCSKSARGEN),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,29.38
30384,..REGION XIII (Caraga),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,86.5
30386,..REGION XIII (Caraga),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,43.86
30387,..REGION XIII (Caraga),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,33.52
30390,..REGION XIII (Caraga),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,November,98.75
30392,..REGION XIII (Caraga),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,108.95
30397,..REGION XIII (Caraga),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2021,November,42.92
30398,..REGION XIII (Caraga),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,35.63
30404,..REGION XIII (Caraga),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,44.9
30410,..REGION XIII (Caraga),"FRESH FRUIT, LANZONES, 1 KG",2021,November,79.0
30412,..REGION XIII (Caraga),"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2021,November,93.0
30416,..REGION XIII (Caraga),"CALAMANSI, LOOSE, 1 KG",2021,November,73.34
30419,..REGION XIII (Caraga),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,25.83
30420,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, AVOCADO, 1 KG",2021,November,67.58
30422,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,November,56.1
30423,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,November,42.27
30424,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,November,39.68
30425,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2021,November,36.67
30426,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,November,108.5
30427,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2021,November,64.0
30428,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,November,170.0
30431,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2021,November,111.67
30433,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2021,November,25.04
30434,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,November,34.94
30440,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,November,98.39
30441,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, GRAPES, 1 KG",2021,November,319.89
30446,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, LANZONES, 1 KG",2021,November,70.26
30447,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, RAMBUTAN, 1 KG",2021,November,72.8
30452,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"CALAMANSI, LOOSE, 1 KG",2021,November,68.4
30455,..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,November,34.16
30456,PHILIPPINES,"FRESH FRUIT, AVOCADO, 1 KG",2021,December,85.53
30457,PHILIPPINES,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",2021,December,24.14
30458,PHILIPPINES,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,December,61.82
30459,PHILIPPINES,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,December,43.22
30460,PHILIPPINES,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,December,38.81
30461,PHILIPPINES,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",2021,December,62.74
30462,PHILIPPINES,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",2021,December,109.33
30463,PHILIPPINES,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",2021,December,45.36
30464,PHILIPPINES,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,December,140.65
30465,PHILIPPINES,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2021,December,108.75
30466,PHILIPPINES,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2021,December,89.29
30467,PHILIPPINES,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",2021,December,145.0
30468,PHILIPPINES,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,December,142.03
30469,PHILIPPINES,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2021,December,40.25
30470,PHILIPPINES,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,December,42.02
30471,PHILIPPINES,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2021,December,45.76
30472,PHILIPPINES,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",2021,December,28.45
30473,PHILIPPINES,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",2021,December,53.85
30474,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",2021,December,46.88
30475,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,December,60.41
30476,PHILIPPINES,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,December,57.85
30477,PHILIPPINES,"FRESH FRUIT, GRAPES, 1 KG",2021,December,249.1
30478,PHILIPPINES,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",2021,December,253.57
30479,PHILIPPINES,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",2021,December,175.97
30480,PHILIPPINES,"FRESH FRUIT, GUYABANO, 1 KG",2021,December,62.34
30481,PHILIPPINES,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",2021,December,72.96
30482,PHILIPPINES,"FRESH FRUIT, LANZONES, 1 KG",2021,December,116.07
30483,PHILIPPINES,"FRESH FRUIT, RAMBUTAN, 1 KG",2021,December,80.7
30484,PHILIPPINES,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",2021,December,96.95
30485,PHILIPPINES,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2021,December,82.5
30486,PHILIPPINES,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2021,December,92.53
30487,PHILIPPINES,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",2021,December,54.76
30488,PHILIPPINES,"CALAMANSI, LOOSE, 1 KG",2021,December,69.67
30489,PHILIPPINES,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",2021,December,98.78
30490,PHILIPPINES,"FRESH FRUIT, CANTALOUPE, MELON, MEDIUM, 1 KG",2021,December,52.85
30491,PHILIPPINES,"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,December,44.07
30492,..National Capital Region (NCR),"FRESH FRUIT, AVOCADO, 1 KG",2021,December,161.31
30494,..National Capital Region (NCR),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,December,62.57
30500,..National Capital Region (NCR),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,December,156.12
30512,..National Capital Region (NCR),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,December,69.27
30513,..National Capital Region (NCR),"FRESH FRUIT, GRAPES, 1 KG",2021,December,238.5
30524,..National Capital Region (NCR),"CALAMANSI, LOOSE, 1 KG",2021,December,74.89
30530,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,December,78.68
30531,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,December,48.75
30532,..Cordillera Administrative Region (CAR),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,December,42.11
30536,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,December,90.42
30538,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",2021,December,89.65
30540,..Cordillera Administrative Region (CAR),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,December,181.17
30541,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",2021,December,45.63
30542,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,December,47.8
30547,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",2021,December,75.93
30548,..Cordillera Administrative Region (CAR),"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",2021,December,70.0
30557,..Cordillera Administrative Region (CAR),"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",2021,December,82.86
30558,..Cordillera Administrative Region (CAR),"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",2021,December,107.86
30560,..Cordillera Administrative Region (CAR),"CALAMANSI, LOOSE, 1 KG",2021,December,68.45
30563,..Cordillera Administrative Region (CAR),"FRESH FRUIT, WATERMELON, PAKWAN, MEDIUM, 1 KG",2021,December,47.86
30564,..REGION I (ILOCOS REGION),"FRESH FRUIT, AVOCADO, 1 KG",2021,December,98.33
30566,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",2021,December,63.0
30567,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",2021,December,49.38
30568,..REGION I (ILOCOS REGION),"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",2021,December,35.84
30572,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",2021,December,143.75
30573,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",2021,December,146.25
30576,..REGION I (ILOCOS REGION),"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",2021,December,123.75
30578,..REGION I (ILOCOS REGION),"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",2021,December,41.25
30579,..REGION I (ILOCOS REGION),"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",2021,December,33.13
